code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,pool_candidate_labels_hidden
БП12-Г01-2474,Крышка,Сосуда фаянсового крышка фрагментированная,__HIDDEN__,"Д4-3,5; высота 1,5 см",Фрагмент,Горизонт 1/ мешаный гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-2474_orig.jpg,startswith,1,БП12-Г01-2474,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-2475,Блюдце,Блюдца фарфорового с рельефной поверхностью по внутренней стороне и с кобальтовой росписью профиль,__HIDDEN__,Д12-7 см,Фрагмент,Горизонт 1/ мешаный гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-2475_orig.jpg,startswith,1,БП12-Г01-2475,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-3220,Изразец,Изразца красноглиняного изогнутого с зеленой поливой фр-т,__HIDDEN__,,Фрагмент,Горизонт 1/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г01-3220_orig.jpg,startswith,1,БП12-Г01-3220,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-3239,Миска,Миска красноглиняной с зеленой поливой внутри и нагаром снаружи профиль,__HIDDEN__,Д39-29; высота 7 см,Фрагмент,Горизонт 1/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г01-3239_orig.jpg,startswith,1,БП12-Г01-3239,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-3414,Блюдце,Блюдца фаянсового с кобальтовой росписью и клеймом профиль,__HIDDEN__,Д15-9 см,Фрагмент,Горизонт 1/ темный гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-3414_orig.jpg,startswith,1,БП12-Г01-3414,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-3416,Блюдце,Блюдца фаянсового с кобальтовой росписью и клеймом профиль,__HIDDEN__,"Д14-10; высота 2,3 см",Фрагмент,Горизонт 1/ темный гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-3416_orig.jpg,startswith,1,БП12-Г01-3416,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-4902,Блюдце,Блюдца фарфорового с золотой и розовой каемкой и с клеймом профиль,__HIDDEN__,Д13-8; высота 3 см,Фрагмент,Горизонт 1/ серый суглинок со щепой,,,data/raw/images/БП12-Г01-4902_orig.jpg,startswith,1,БП12-Г01-4902,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-5843,Крышка,Сосуда фаянсового крышки с золотой каемкой и с полихромной росписью по синей поливе профиль,__HIDDEN__,"Д8,5-7 см",Фрагмент,Горизонт 1/ темная гумусированная супесь с включением строительного мусора,,,data/raw/images/БП12-Г01-5843_orig.jpg,startswith,1,БП12-Г01-5843,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6186,Тарелка,Тарелки фаянсовой орнаментированной с черной росписью края рельефного фр-т,__HIDDEN__,,Фрагмент,Горизонт 1/ гумусовая супесь со щепой,,,data/raw/images/БП12-Г01-6186_orig.jpg,startswith,1,БП12-Г01-6186,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6214,Крышка,Сосуда красноглиняного крышки ручки с белой поливой и кобальтовой росписью фр-т,__HIDDEN__,,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6214_orig.jpg,startswith,1,БП12-Г01-6214,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6521,Блюдце,Блюдца фарфорового с полихромной росписью и золотой окантовкой профиль,__HIDDEN__,"Д17-9;  высота 2,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6521_orig.jpg,startswith,1,БП12-Г01-6521,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6522,Блюдце,Блюдца фаянсового с красной окантовкой по краю профиль,__HIDDEN__,"Д8-6; высота 0,8 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6522_orig.jpg,startswith,1,БП12-Г01-6522,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6523,Блюдце,Блюдце фаянсовое с зеленой росписью,__HIDDEN__,"Д14-6; высота 2,5 см",Целый,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6523_orig.jpg,startswith,1,БП12-Г01-6523,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6524,Блюдце,Блюдца фаянсового профиль,__HIDDEN__,"Д14-7,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6524_orig.jpg,startswith,1,БП12-Г01-6524,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6538,Крышка,Сосуда фаянсового крышка,__HIDDEN__,Д5; высота 2 см,Целый,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-6538_orig.jpg,startswith,1,БП12-Г01-6538,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-6940,Игрушка,Игрушки резиновой фр-т,__HIDDEN__,длина 8+ см,Фрагмент,Горизонт 1/ темная гумусированная супесь со щепой и кирпичной крошкой,,,data/raw/images/БП12-Г01-6940_orig.jpg,startswith,1,БП12-Г01-6940,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7058,Изразец,Изразец красноглиняный плоский с зеленой поливой фрагментированный,__HIDDEN__,"21,5х11х5,4+ см",Фрагмент,Горизонт 1/ гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г01-7058_orig.jpg,startswith,1,БП12-Г01-7058,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7079,Игрушка,Игрушка белоглиняная с коричневой росписью фрагментированная,__HIDDEN__,,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-7079_orig.jpg,startswith,1,БП12-Г01-7079,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7211,Изразец,Изразца красноглиняного румпы пронумерованной фр-т,__HIDDEN__,,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-7211_orig.jpg,startswith,1,БП12-Г01-7211,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7212,Изразец,Изразца красноглиняного декорированного фр-т,__HIDDEN__,,Фрагмент,Горизонт 1,,,data/raw/images/БП12-Г01-7212_orig.jpg,startswith,1,БП12-Г01-7212,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7213,Изразец,Изразца красноглиняного декорированного фр-т,__HIDDEN__,,Фрагмент,Горизонт 1,,,data/raw/images/БП12-Г01-7213_orig.jpg,startswith,1,БП12-Г01-7213,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7262,Крышка,Сосуда фаянсового крышка фрагментированная,__HIDDEN__,"Д7,5-5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-7262_orig.jpg,startswith,1,БП12-Г01-7262,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7263,Крышка,Сосуда фаянсового крышка фрагментированная,__HIDDEN__,"Д19,5-17,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г01-7263_orig.jpg,startswith,1,БП12-Г01-7263,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7754,Тарелка,Тарелки фарфоровой с полихромной росписью и клеймом донца фр-т,__HIDDEN__,,Фрагмент,Горизонт 1/ серая мешаная гумусированная супесь,,,data/raw/images/БП12-Г01-7754_orig.jpg,startswith,1,БП12-Г01-7754,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-7977,Тарелка,Тарелки фаянсовой с кобальтовой росписью и с клеймом профиль,__HIDDEN__,Д14-9; высота 3 см,Фрагмент,Горизонт 1/ черная супесь со щепой,,,data/raw/images/БП12-Г01-7977_orig.jpg,startswith,1,БП12-Г01-7977,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-8837,Изразец,Изразца красноглиняного изогнутого орнаментированного профиль,__HIDDEN__,20+х30х13+ см,Фрагмент,Горизонт 1,,,data/raw/images/БП12-Г01-8837_orig.jpg,startswith,1,БП12-Г01-8837,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г01-8844,Изразец,Изразца красноглиняного орнаментированного фр-т,__HIDDEN__,"44+х9,5+х5,5+ см",Фрагмент,Горизонт 1/ строительный мусор,,,data/raw/images/БП12-Г01-8844_orig.jpg,startswith,1,БП12-Г01-8844,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-2581,Тарелка,Тарелки красноглиняной с коричневой поливой внутри и белой по слою белого ангоба снаружи и росписью зеленой поливой края фр-т,__HIDDEN__,Д32 см,Фрагмент,Горизонт 2/ темная гумусированная супесь,,,data/raw/images/БП12-Г02-2581_orig.jpg,startswith,1,БП12-Г02-2581,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-2723,Изразец,Изразца красноглиняного плоского с зеленой поливой и рельефным орнаментом фр-т,__HIDDEN__,"10,2х6,1х1 см",Фрагмент,Горизонт 2/ Темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-2723_orig.jpg,startswith,1,БП12-Г02-2723,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-2791,Изразец,Изразца красноглиняного с зеленой поливой румпы фр-т,__HIDDEN__,"высота 6,7+ см",Фрагмент,Горизонт 2/ Темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-2791_orig.jpg,startswith,1,БП12-Г02-2791,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-3659,Блюдце,Блюдца фаянсового с росписью и с клеймом донца фр-т,__HIDDEN__,Д9 см,Фрагмент,Горизонт 2/ Темно-коричневая гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-3659_orig.jpg,startswith,1,БП12-Г02-3659,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-3865,Изразец,Изразца красноглиняного с зеленой поливой фр-т,__HIDDEN__,"высота 11,2х11,3х8,5 см",Фрагмент,Горизонт 2/ Темная мешаная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-3865_orig.jpg,startswith,1,БП12-Г02-3865,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-3927,Крышка,Сосуда красноглиняного с нагарос внутри крышки профиль,__HIDDEN__,Д27 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-3927_orig.jpg,startswith,1,БП12-Г02-3927,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4183,Тарелка,Тарелки красноглиняной с желтой поливой внутри и следами коричневой снаружи края фр-т,__HIDDEN__,Д26 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-4183_orig.jpg,startswith,1,БП12-Г02-4183,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4189,Блюдце,Блюдца фаянсового с полихромной росписью профиля фр-т,__HIDDEN__,Д донца 9 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-4189_orig.jpg,startswith,1,БП12-Г02-4189,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4190,Тарелка,Тарелки фаянсовой с кобальтовой росписью и рельефным краем края фр-т,__HIDDEN__,Д24 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-4190_orig.jpg,startswith,1,БП12-Г02-4190,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4243,Плитка,Плитка напольная керамическая метлахская с голубой росписью и следами раствора фрагментированная,__HIDDEN__,"15,4х7,6х1,8 см",Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-4243_orig.jpg,startswith,1,БП12-Г02-4243,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4270,Крышка,Сосуда красноглиняного крышки с зеленой поливой внутри и снаружи края фр-т,__HIDDEN__,,Фрагмент,Горизонт 2/ Темная гумусированная супесь с кирпичной крошкой,,,data/raw/images/БП12-Г02-4270_orig.jpg,startswith,1,БП12-Г02-4270,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-4708,Крышка,Чайника фарфорового крышка фрагментированная,__HIDDEN__,"Д5,5 см",Фрагмент,Горизонт 2/ Темная гумусированная супесь,,,data/raw/images/БП12-Г02-4708_orig.jpg,startswith,1,БП12-Г02-4708,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
БП12-Г02-5243,Блюдце,Блюдца фаянсового с кобальтовой росписью профиль,__HIDDEN__,"Д13-6; высота 2,5 см",Фрагмент,Горизонт 2/ гумусированный суглинок с кирпичной крошкой,,,data/raw/images/БП12-Г02-5243_orig.jpg,startswith,1,БП12-Г02-5243,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
